movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg
5325,Dogtown and Z-Boyz (2001),Documentary,0275309,1282,http://www.imdb.com/title/tt0275309/,7,3.7857142857142856
5328,Rain (2001),Drama|Romance,0287645,69324,http://www.imdb.com/title/tt0287645/,1,5
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,0235737,11468,http://www.imdb.com/title/tt0235737/,10,3.35
5333,Bob le Flambeur (1955),Crime|Drama,0047892,26030,http://www.imdb.com/title/tt0047892/,3,3.3333333333333335
5334,Cadillac Man (1990),Comedy|Crime,0099204,10164,http://www.imdb.com/title/tt0099204/,2,1.5
5337,Delirious (1991),Comedy,0101701,28117,http://www.imdb.com/title/tt0101701/,3,2.8333333333333335
5338,Full Moon in Blue Water (1988),Drama,0095186,40555,http://www.imdb.com/title/tt0095186/,1,2
5339,Husbands and Wives (1992),Comedy|Drama,0104466,28384,http://www.imdb.com/title/tt0104466/,6,3.9166666666666665
5341,Lenny (1974),Drama,0071746,27094,http://www.imdb.com/title/tt0071746/,2,3.75
5345,Triumph of the Spirit (1989),Drama,0098513,56179,http://www.imdb.com/title/tt0098513/,1,3
5346,Wild Orchid (1990),Drama|Romance,0100934,5203,http://www.imdb.com/title/tt0100934/,2,1.75
5347,Deuces Wild (2002),Drama,0231448,13201,http://www.imdb.com/title/tt0231448/,2,2.5
5348,Hollywood Ending (2002),Comedy|Drama,0278823,9689,http://www.imdb.com/title/tt0278823/,1,4
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,0145487,557,http://www.imdb.com/title/tt0145487/,122,3.540983606557377
5353,Butterflies Are Free (1972),Comedy|Drama,0068326,55106,http://www.imdb.com/title/tt0068326/,1,3
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi,0073043,39154,http://www.imdb.com/title/tt0073043/,1,0.5
5357,Iron Will (1994),Adventure,0110157,24767,http://www.imdb.com/title/tt0110157/,2,3.5
5358,Mountains of the Moon (1990),Adventure,0100196,33796,http://www.imdb.com/title/tt0100196/,1,3
5361,White Fang (1991),Adventure,0103247,12227,http://www.imdb.com/title/tt0103247/,2,1.75
5363,"New Guy, The (2002)",Comedy,0241760,10985,http://www.imdb.com/title/tt0241760/,9,2.5
5364,Unfaithful (2002),Drama|Thriller,0250797,2251,http://www.imdb.com/title/tt0250797/,7,3.5
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance,0239234,2894,http://www.imdb.com/title/tt0239234/,1,4
5372,Calamity Jane (1953),Musical|Western,0045591,14117,http://www.imdb.com/title/tt0045591/,1,3.5
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,0050634,38360,http://www.imdb.com/title/tt0050634/,1,4
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western,0038589,28907,http://www.imdb.com/title/tt0038589/,1,3
5377,About a Boy (2002),Comedy|Drama|Romance,0276751,245,http://www.imdb.com/title/tt0276751/,44,3.715909090909091
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,0121765,1894,http://www.imdb.com/title/tt0121765/,92,3.157608695652174
5379,"Believer, The (2001)",Drama,0247199,4012,http://www.imdb.com/title/tt0247199/,6,4.25
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,0278500,9026,http://www.imdb.com/title/tt0278500/,10,3.85
5382,Every Which Way But Loose (1978),Comedy,0077523,15417,http://www.imdb.com/title/tt0077523/,3,3
5384,I Want to Live! (1958),Crime|Drama,0051758,28577,http://www.imdb.com/title/tt0051758/,1,3
5385,"Last Waltz, The (1978)",Documentary,0077838,13963,http://www.imdb.com/title/tt0077838/,1,4.5
5387,Enough (2002),Drama|Thriller,0278435,1957,http://www.imdb.com/title/tt0278435/,3,4
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,0278504,320,http://www.imdb.com/title/tt0278504/,33,3.303030303030303
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,0166813,9023,http://www.imdb.com/title/tt0166813/,2,3.5
5390,CQ (2001),Drama,0254199,27834,http://www.imdb.com/title/tt0254199/,1,3
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,0268690,17734,http://www.imdb.com/title/tt0268690/,3,4
5397,Monkey Business (1952),Comedy|Sci-Fi,0044916,24008,http://www.imdb.com/title/tt0044916/,2,2.5
5398,Requiem for a Heavyweight (1962),Drama,0056406,53229,http://www.imdb.com/title/tt0056406/,2,4
5400,"Sum of All Fears, The (2002)",Drama|Thriller,0164184,4614,http://www.imdb.com/title/tt0164184/,17,2.9705882352941178
5401,Undercover Brother (2002),Comedy,0279493,12277,http://www.imdb.com/title/tt0279493/,9,1.8333333333333333
5404,84 Charing Cross Road (1987),Drama|Romance,0090570,15677,http://www.imdb.com/title/tt0090570/,3,4.5
5409,Rapid Fire (1992),Action,0105219,13153,http://www.imdb.com/title/tt0105219/,2,3.75
5410,Silent Running (1972),Drama|Sci-Fi,0067756,811,http://www.imdb.com/title/tt0067756/,4,2.375
5414,Bad Company (2002),Action|Comedy|Crime,0280486,3132,http://www.imdb.com/title/tt0280486/,4,2.875
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,0279778,9583,http://www.imdb.com/title/tt0279778/,4,3.125
5416,Cherish (2002),Comedy|Drama|Thriller,0298798,18408,http://www.imdb.com/title/tt0298798/,1,5
5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy,0285441,13245,http://www.imdb.com/title/tt0285441/,3,3.8333333333333335
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,0258463,2501,http://www.imdb.com/title/tt0258463/,112,3.8169642857142856
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,0267913,9637,http://www.imdb.com/title/tt0267913/,17,2.8529411764705883
5420,Windtalkers (2002),Action|Drama|War,0245562,12100,http://www.imdb.com/title/tt0245562/,8,2.875
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,0238924,16857,http://www.imdb.com/title/tt0238924/,6,3.5
5422,"Emperor's New Clothes, The (2001)",Comedy,0282768,52258,http://www.imdb.com/title/tt0282768/,1,4
5423,Gangster No. 1 (2000),Action|Crime|Thriller,0210065,10394,http://www.imdb.com/title/tt0210065/,3,3
5424,Harvard Man (2001),Crime|Drama|Romance|Thriller,0242508,27451,http://www.imdb.com/title/tt0242508/,1,3
5425,Dark Blue World (Tmavomodrý svet) (2001),Drama|War,0244479,15813,http://www.imdb.com/title/tt0244479/,2,4.25
5427,Caveman (1981),Comedy,0082146,18905,http://www.imdb.com/title/tt0082146/,3,2.5
5428,Cheech & Chong's The Corsican Brothers (1984),Comedy,0087042,14774,http://www.imdb.com/title/tt0087042/,4,1.125
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller,0090021,17898,http://www.imdb.com/title/tt0090021/,3,2.6666666666666665
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,0040823,21635,http://www.imdb.com/title/tt0040823/,5,3.8
5435,Hombre (1967),Western,0061770,27945,http://www.imdb.com/title/tt0061770/,1,3
5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller,0091472,30194,http://www.imdb.com/title/tt0091472/,3,3
5438,Men at Work (1990),Action|Comedy,0100135,10169,http://www.imdb.com/title/tt0100135/,4,2.75
5440,She Wore a Yellow Ribbon (1949),Western,0041866,13909,http://www.imdb.com/title/tt0041866/,1,3
5442,V. I. Warshawski (1991),Action|Comedy|Crime,0103184,41805,http://www.imdb.com/title/tt0103184/,1,2
5443,Juwanna Mann (2002),Comedy,0247444,35696,http://www.imdb.com/title/tt0247444/,2,1.5
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,0275847,11544,http://www.imdb.com/title/tt0275847/,29,3.810344827586207
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,0181689,180,http://www.imdb.com/title/tt0181689/,120,3.6375
5446,Rabbit-Proof Fence (2002),Adventure|Drama,0252444,9555,http://www.imdb.com/title/tt0252444/,7,3.642857142857143
5447,Sunshine State (2002),Drama,0286179,57022,http://www.imdb.com/title/tt0286179/,2,3.5
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,0314166,17710,http://www.imdb.com/title/tt0314166/,1,2
5449,Mr. Deeds (2002),Comedy|Romance,0280590,2022,http://www.imdb.com/title/tt0280590/,22,2.909090909090909
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,0258273,50035,http://www.imdb.com/title/tt0258273/,5,3.2
5451,Pumpkin (2002),Comedy|Drama|Romance,0265591,9719,http://www.imdb.com/title/tt0265591/,5,3
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,0107438,11982,http://www.imdb.com/title/tt0107438/,6,1.5833333333333333
5454,Mo' Money (1992),Comedy|Romance,0104897,12251,http://www.imdb.com/title/tt0104897/,2,2.25
5455,"Object of Beauty, The (1991)",Comedy|Drama,0102573,88818,http://www.imdb.com/title/tt0102573/,1,1.5
5456,Wagons East (1994),Comedy|Western,0111653,30114,http://www.imdb.com/title/tt0111653/,1,2
5458,Like Mike (2002),Children|Comedy|Fantasy,0308506,21972,http://www.imdb.com/title/tt0308506/,1,2.5
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,0120912,608,http://www.imdb.com/title/tt0120912/,61,2.959016393442623
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,0289408,59387,http://www.imdb.com/title/tt0289408/,3,3.6666666666666665
5461,Me Without You (2001),Comedy|Drama,0263725,26290,http://www.imdb.com/title/tt0263725/,1,2.5
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,0305396,17043,http://www.imdb.com/title/tt0305396/,2,2.5
5463,Reign of Fire (2002),Action|Adventure|Fantasy,0253556,6278,http://www.imdb.com/title/tt0253556/,18,2.7222222222222223
5464,Road to Perdition (2002),Crime|Drama,0257044,4147,http://www.imdb.com/title/tt0257044/,49,3.520408163265306
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,0297721,16664,http://www.imdb.com/title/tt0297721/,1,3
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,0269499,14651,http://www.imdb.com/title/tt0269499/,4,4
5468,20 Million Miles to Earth (1957),Sci-Fi,0050084,15096,http://www.imdb.com/title/tt0050084/,1,5
5470,The Importance of Being Earnest (1952),Comedy|Romance,0044744,20324,http://www.imdb.com/title/tt0044744/,3,4.333333333333333
5471,Perfect (1985),Drama|Romance,0089798,49370,http://www.imdb.com/title/tt0089798/,3,1.8333333333333333
5472,1776 (1972),Children|Drama|Musical,0068156,14902,http://www.imdb.com/title/tt0068156/,2,3.5
5475,Z (1969),Drama|Mystery|Thriller,0065234,2721,http://www.imdb.com/title/tt0065234/,3,3.8333333333333335
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,0220506,11442,http://www.imdb.com/title/tt0220506/,3,2
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,0254455,1364,http://www.imdb.com/title/tt0254455/,4,3.875
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,0271367,8869,http://www.imdb.com/title/tt0271367/,8,2.75
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,0267626,8665,http://www.imdb.com/title/tt0267626/,6,3.5
5480,Stuart Little 2 (2002),Children|Comedy,0243585,10996,http://www.imdb.com/title/tt0243585/,5,2.6
5481,Austin Powers in Goldmember (2002),Comedy,0295178,818,http://www.imdb.com/title/tt0295178/,65,2.8461538461538463
5483,"Kid Stays in the Picture, The (2002)",Documentary,0303353,29047,http://www.imdb.com/title/tt0303353/,3,3.8333333333333335
5485,Tadpole (2002),Comedy|Drama|Romance,0271219,39141,http://www.imdb.com/title/tt0271219/,3,3.3333333333333335
5486,Who Is Cletis Tout? (2001),Comedy,0246500,33152,http://www.imdb.com/title/tt0246500/,2,2.5
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,0079641,6404,http://www.imdb.com/title/tt0079641/,1,4
5490,The Big Bus (1976),Action|Comedy,0074205,19133,http://www.imdb.com/title/tt0074205/,1,5
5493,In Like Flint (1967),Action|Adventure|Comedy,0061810,24130,http://www.imdb.com/title/tt0061810/,1,4
5497,Our Man Flint (1965),Adventure|Comedy|Sci-Fi,0059557,23728,http://www.imdb.com/title/tt0059557/,3,3.5
5498,Red Beard (Akahige) (1965),Drama,0058888,3780,http://www.imdb.com/title/tt0058888/,1,4.5
5499,Robin and Marian (1976),Adventure|Drama|Romance,0075147,10786,http://www.imdb.com/title/tt0075147/,2,3.25
5500,Top Secret! (1984),Comedy,0088286,8764,http://www.imdb.com/title/tt0088286/,10,4.2
5501,"Master of Disguise, The (2002)",Comedy|Mystery,0295427,13908,http://www.imdb.com/title/tt0295427/,7,1.8571428571428572
5502,Signs (2002),Horror|Sci-Fi|Thriller,0286106,2675,http://www.imdb.com/title/tt0286106/,63,3.1666666666666665
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance,0265930,12308,http://www.imdb.com/title/tt0265930/,1,4
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,0287717,9488,http://www.imdb.com/title/tt0287717/,7,2.2142857142857144
5505,"Good Girl, The (2002)",Comedy|Drama,0279113,9962,http://www.imdb.com/title/tt0279113/,12,3.2083333333333335
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,0309377,9573,http://www.imdb.com/title/tt0309377/,3,3.3333333333333335
5507,xXx (2002),Action|Crime|Thriller,0295701,7451,http://www.imdb.com/title/tt0295701/,24,2.7708333333333335
5508,24 Hour Party People (2002),Comedy|Drama|Musical,0274309,2750,http://www.imdb.com/title/tt0274309/,7,3.5714285714285716
5512,Secret Ballot (Raye makhfi) (2001),Comedy,0290823,43772,http://www.imdb.com/title/tt0290823/,2,3.25
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,0327036,20337,http://www.imdb.com/title/tt0327036/,1,5
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,0120263,34070,http://www.imdb.com/title/tt0120263/,1,3.5
5521,"Principal, The (1987)",Action|Crime|Drama,0093780,10081,http://www.imdb.com/title/tt0093780/,2,3.25
5522,Rollerball (1975),Action|Drama|Sci-Fi,0073631,11484,http://www.imdb.com/title/tt0073631/,4,3.5
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,0180052,11692,http://www.imdb.com/title/tt0180052/,3,2.3333333333333335
5524,Blue Crush (2002),Adventure|Drama|Romance,0300532,9266,http://www.imdb.com/title/tt0300532/,8,2.6875
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,0246772,3640,http://www.imdb.com/title/tt0246772/,1,3.5
5527,Possession (2002),Drama|Romance,0256276,30072,http://www.imdb.com/title/tt0256276/,4,3.5
5528,One Hour Photo (2002),Drama|Thriller,0265459,9357,http://www.imdb.com/title/tt0265459/,19,3.473684210526316
5529,Serving Sara (2002),Comedy|Romance,0261289,12771,http://www.imdb.com/title/tt0261289/,2,3.25
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,0258153,9296,http://www.imdb.com/title/tt0258153/,7,2.142857142857143
5531,Undisputed (2002),Drama,0281322,15070,http://www.imdb.com/title/tt0281322/,2,2.75
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,0280424,26942,http://www.imdb.com/title/tt0280424/,1,4
5537,Satin Rouge (2002),Drama|Musical,0300453,97447,http://www.imdb.com/title/tt0300453/,1,5
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,0088885,11243,http://www.imdb.com/title/tt0088885/,2,1.5
5539,Care Bears Movie II: A New Generation (1986),Animation|Children,0090799,19975,http://www.imdb.com/title/tt0090799/,2,1.5
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,0082186,10323,http://www.imdb.com/title/tt0082186/,9,3.611111111111111
5541,Hot Shots! (1991),Action|Comedy|Romance|War,0102059,9595,http://www.imdb.com/title/tt0102059/,15,3.1333333333333333
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,0078350,46878,http://www.imdb.com/title/tt0078350/,2,2.25
5544,Time After Time (1979),Sci-Fi|Thriller,0080025,24750,http://www.imdb.com/title/tt0080025/,4,3.75
5548,Down and Out in Beverly Hills (1986),Comedy,0090966,9941,http://www.imdb.com/title/tt0090966/,5,3
5550,Love Me Tender (1956),Musical|Western,0049452,39833,http://www.imdb.com/title/tt0049452/,1,3.5
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,0094025,10859,http://www.imdb.com/title/tt0094025/,8,3
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,0295254,9544,http://www.imdb.com/title/tt0295254/,3,1.5
5560,? nous la liberté (Freedom for Us) (1931),Comedy|Musical,0022599,31514,http://www.imdb.com/title/tt0022599/,1,1
5562,Snipes (2001),Drama|Thriller,0275688,26056,http://www.imdb.com/title/tt0275688/,1,2.5
5563,City by the Sea (2002),Crime|Drama,0269095,13536,http://www.imdb.com/title/tt0269095/,3,2.8333333333333335
5564,Swimfan (2002),Thriller,0283026,20616,http://www.imdb.com/title/tt0283026/,2,2
5568,Johnny Dangerously (1984),Comedy,0087507,16806,http://www.imdb.com/title/tt0087507/,7,2.857142857142857
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,0068833,15516,http://www.imdb.com/title/tt0068833/,2,3.25
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,0117883,9299,http://www.imdb.com/title/tt0117883/,5,3.9
5572,Barbershop (2002),Comedy,0303714,10611,http://www.imdb.com/title/tt0303714/,7,2.7142857142857144
5573,Stealing Harvard (2002),Comedy|Crime,0265808,12770,http://www.imdb.com/title/tt0265808/,7,2.2857142857142856
5574,"Transporter, The (2002)",Action|Crime,0293662,4108,http://www.imdb.com/title/tt0293662/,26,3.519230769230769
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,0269329,55903,http://www.imdb.com/title/tt0269329/,1,2
5577,Igby Goes Down (2002),Comedy|Drama,0280760,9685,http://www.imdb.com/title/tt0280760/,12,3.6666666666666665
5580,Aspen Extreme (1993),Action,0106315,16370,http://www.imdb.com/title/tt0106315/,1,3.5
5581,Betsy's Wedding (1990),Comedy,0099128,18913,http://www.imdb.com/title/tt0099128/,1,2
5582,Captain Ron (1992),Adventure|Comedy,0103924,14361,http://www.imdb.com/title/tt0103924/,8,2.6875
5584,Ernest Goes to Jail (1990),Comedy,0099512,18943,http://www.imdb.com/title/tt0099512/,1,3.5
5585,Ernest Scared Stupid (1991),Comedy,0101821,32685,http://www.imdb.com/title/tt0101821/,6,2.0833333333333335
5588,"Hills Have Eyes, The (1977)",Horror,0077681,12262,http://www.imdb.com/title/tt0077681/,2,3.5
5589,Indian Summer (1993),Comedy|Drama,0107212,33506,http://www.imdb.com/title/tt0107212/,3,3
5590,"Mack, The (1973)",Crime,0070350,29515,http://www.imdb.com/title/tt0070350/,1,2.5
5591,Monkey Trouble (1994),Children|Comedy,0110557,41582,http://www.imdb.com/title/tt0110557/,1,1
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,0100666,34086,http://www.imdb.com/title/tt0100666/,1,1.5
5597,Suburban Commando (1991),Comedy|Sci-Fi,0103003,11504,http://www.imdb.com/title/tt0103003/,2,1.75
5601,"Yearling, The (1946)",Children|Drama,0039111,19049,http://www.imdb.com/title/tt0039111/,1,4
5602,"Ladykillers, The (1955)",Comedy|Crime,0048281,5506,http://www.imdb.com/title/tt0048281/,1,3.5
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,0044829,32961,http://www.imdb.com/title/tt0044829/,2,4.5
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,0044876,32568,http://www.imdb.com/title/tt0044876/,1,3.5
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,0292542,19460,http://www.imdb.com/title/tt0292542/,1,5
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,0250258,575,http://www.imdb.com/title/tt0250258/,11,3.8636363636363638
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,0308208,10550,http://www.imdb.com/title/tt0308208/,2,2.5
5610,"Banger Sisters, The (2002)",Comedy|Drama,0280460,9034,http://www.imdb.com/title/tt0280460/,3,2
5611,"Four Feathers, The (2002)",Adventure|War,0240510,9093,http://www.imdb.com/title/tt0240510/,2,2.75
5612,Trapped (2002),Action|Thriller,0280380,9039,http://www.imdb.com/title/tt0280380/,1,2
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,0283832,1958,http://www.imdb.com/title/tt0283832/,3,3.8333333333333335
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,0274497,23550,http://www.imdb.com/title/tt0274497/,1,4.5
5615,Invincible (2001),Drama,0245171,68569,http://www.imdb.com/title/tt0245171/,1,3.5
5617,Secretary (2002),Comedy|Drama|Romance,0274812,11013,http://www.imdb.com/title/tt0274812/,25,3.9
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,0245429,129,http://www.imdb.com/title/tt0245429/,87,4.155172413793103
5619,"Trials of Henry Kissinger, The (2002)",Documentary,0326306,54714,http://www.imdb.com/title/tt0326306/,2,4
5620,Sweet Home Alabama (2002),Comedy|Romance,0256415,11529,http://www.imdb.com/title/tt0256415/,28,3.0535714285714284
5621,"Tuxedo, The (2002)",Action|Comedy,0290095,10771,http://www.imdb.com/title/tt0290095/,10,2.5
5625,Moonlight Mile (2002),Drama|Romance,0179098,31005,http://www.imdb.com/title/tt0179098/,3,3.5
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,0281364,2110,http://www.imdb.com/title/tt0281364/,5,3.5
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,0298388,15173,http://www.imdb.com/title/tt0298388/,1,2
5630,Red Dragon (2002),Crime|Mystery|Thriller,0289765,9533,http://www.imdb.com/title/tt0289765/,31,3.435483870967742
5632,Bloody Sunday (2002),Drama,0280491,4107,http://www.imdb.com/title/tt0280491/,5,3.6
5633,Heaven (2002),Drama,0246677,10575,http://www.imdb.com/title/tt0246677/,2,3.75
5635,"Man from Elysian Fields, The (2001)",Drama,0265307,15720,http://www.imdb.com/title/tt0265307/,1,3
5636,Welcome to Collinwood (2002),Comedy|Crime,0271259,9260,http://www.imdb.com/title/tt0271259/,2,2.5
5637,Flirting (1991),Drama,0101898,21828,http://www.imdb.com/title/tt0101898/,2,4.5
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,0058379,1682,http://www.imdb.com/title/tt0058379/,1,2
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,0197521,18983,http://www.imdb.com/title/tt0197521/,1,3
5643,Powaqqatsi (1988),Documentary,0095895,24348,http://www.imdb.com/title/tt0095895/,3,3.5
5644,"Pride of the Yankees, The (1942)",Drama,0035211,19140,http://www.imdb.com/title/tt0035211/,3,3.5
5646,Valmont (1989),Drama|Romance,0098575,37606,http://www.imdb.com/title/tt0098575/,4,4
5649,Horror of Dracula (Dracula) (1958),Horror,0051554,11868,http://www.imdb.com/title/tt0051554/,1,3
5650,Strange Brew (1983),Comedy,0086373,12921,http://www.imdb.com/title/tt0086373/,11,3.5454545454545454
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,0058230,19953,http://www.imdb.com/title/tt0058230/,1,3
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,0099581,12719,http://www.imdb.com/title/tt0099581/,1,4.5
5663,Below (2002),Horror,0276816,12590,http://www.imdb.com/title/tt0276816/,1,3.5
5664,Brown Sugar (2002),Romance,0297037,37964,http://www.imdb.com/title/tt0297037/,1,1.5
5665,Knockaround Guys (2002),Action|Comedy|Crime,0211465,7501,http://www.imdb.com/title/tt0211465/,5,2.5
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,0292644,1809,http://www.imdb.com/title/tt0292644/,5,3.6
5667,Tuck Everlasting (2002),Drama|Fantasy,0283084,13768,http://www.imdb.com/title/tt0283084/,2,3.25
5668,White Oleander (2002),Drama,0283139,10994,http://www.imdb.com/title/tt0283139/,4,2.5
5669,Bowling for Columbine (2002),Documentary,0310793,1430,http://www.imdb.com/title/tt0310793/,58,3.7758620689655173
5670,Comedian (2002),Comedy|Documentary,0328962,19973,http://www.imdb.com/title/tt0328962/,2,3
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,0313487,12600,http://www.imdb.com/title/tt0313487/,2,0.5
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,0272338,8051,http://www.imdb.com/title/tt0272338/,33,3.621212121212121
5675,Swept Away (2002),Comedy|Romance,0291502,12779,http://www.imdb.com/title/tt0291502/,1,1
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,0227984,1613,http://www.imdb.com/title/tt0227984/,3,2.6666666666666665
5679,"Ring, The (2002)",Horror|Mystery|Thriller,0298130,565,http://www.imdb.com/title/tt0298130/,47,3.202127659574468
5680,Auto Focus (2002),Crime|Drama,0298744,14112,http://www.imdb.com/title/tt0298744/,3,3.1666666666666665
5682,"Grey Zone, The (2001)",Drama,0252480,15192,http://www.imdb.com/title/tt0252480/,2,3.25
5684,Naqoyqatsi (2002),Documentary,0145937,21925,http://www.imdb.com/title/tt0145937/,1,3
5685,Real Women Have Curves (2002),Comedy|Drama,0296166,30309,http://www.imdb.com/title/tt0296166/,2,4.25
5688,Tully (2000),Drama,0212604,20861,http://www.imdb.com/title/tt0212604/,2,2.75
5689,Billy Bathgate (1991),Crime|Drama,0101453,12647,http://www.imdb.com/title/tt0101453/,1,2
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,0095327,12477,http://www.imdb.com/title/tt0095327/,16,4.15625
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,0076666,11009,http://www.imdb.com/title/tt0076666/,11,3.3181818181818183
5694,Staying Alive (1983),Comedy|Drama|Musical,0086361,10805,http://www.imdb.com/title/tt0086361/,2,2.25
5696,Urban Cowboy (1980),Drama,0081696,17496,http://www.imdb.com/title/tt0081696/,3,2.3333333333333335
5699,Tom Horn (1980),Western,0080031,5917,http://www.imdb.com/title/tt0080031/,1,4
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,0081693,31278,http://www.imdb.com/title/tt0081693/,1,0.5
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,0081764,44932,http://www.imdb.com/title/tt0081764/,1,2
5706,...All the Marbles (1981),Comedy|Drama,0081964,30709,http://www.imdb.com/title/tt0081964/,1,2
5707,Absence of Malice (1981),Drama|Romance,0081974,19429,http://www.imdb.com/title/tt0081974/,2,3.25
5710,Banana Joe (1981),Comedy,0082045,11340,http://www.imdb.com/title/tt0082045/,2,2.75
5712,Blow Out (1981),Mystery|Thriller,0082085,11644,http://www.imdb.com/title/tt0082085/,4,3.625
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,0085327,6399,http://www.imdb.com/title/tt0085327/,1,2.5
5723,Continental Divide (1981),Comedy|Romance,0082200,26560,http://www.imdb.com/title/tt0082200/,1,5
